,alpha,Прогон экперимента,MSE тренировочное,MSE тестовое,Кроссвалидация,Глубина дерева,Число листов
3109,3.445902479319459e-05,26,0.00048597914713011526,0.6015489383057483,0.4388789179013565,12,85
3110,3.924135174601073e-05,26,0.00048597914713011526,0.566229002699104,0.46889488660718937,12,85
3111,4.260125615398592e-05,26,0.0005678217550304059,0.5297186214286415,0.4506284978186132,12,83
3112,4.612383985201346e-05,26,0.0006139455948824633,0.5892351409877432,0.4656724581719219,12,82
3113,5.606483969535915e-05,26,0.000670010434577832,0.5653718206670015,0.4494384781085184,12,81
3114,6.79428797694384e-05,26,0.000737953314347212,0.537517295608907,0.4729687066371639,12,80
3115,8.035837617661267e-05,26,0.000737953314347212,0.5639851555641919,0.45087046010275217,12,80
3116,8.084666439982782e-05,26,0.0008991583549230593,0.560493531053194,0.47308499180351404,12,78
3117,8.141128274673268e-05,26,0.0009805696376697553,0.535243848816646,0.4658855656293212,12,77
3118,8.160984484844306e-05,26,0.0010621794825182113,0.5677058019137345,0.46355387486441324,12,76
3119,9.873460570316203e-05,26,0.0011609140882208409,0.5799268891943913,0.4478401907710601,12,75
3120,0.00010328384836471633,26,0.001264197936585999,0.5819207840367744,0.4653067799730121,11,74
3121,0.00010435950621674529,26,0.0013685574428027726,0.564112268693839,0.4466981566954136,11,73
3122,0.00010942463906137056,26,0.0014779820818637058,0.5497091885070258,0.4802258331113729,11,72
3123,0.00013731595718258552,26,0.0016152980390464658,0.5092886928812433,0.4547299133325688,11,71
3124,0.00015253236965719023,26,0.001767830408703752,0.5899864264414189,0.48494042339012705,11,70
3125,0.00016953717950461396,26,0.0019373675882084437,0.5808703801589254,0.4593187289765952,11,69
3126,0.00016957648992867462,26,0.0019373675882084433,0.5836690075131475,0.45636882021030156,11,69
3127,0.00018861001701969525,26,0.0022955540951567553,0.5656543292324224,0.4670963196721359,11,67
3128,0.00019417520999701656,26,0.002489729305153787,0.5248127408078813,0.455710144993455,11,66
3129,0.00021474855726684913,26,0.002489729305153787,0.5187950736674959,0.4570362341548024,11,66
3130,0.00022230714340762154,26,0.0027044778624211122,0.5967067842717431,0.4740529433763127,11,65
3131,0.000268641507791476,26,0.0031954265136215393,0.5631723516780851,0.47936581176291476,11,63
3132,0.00028869184804470433,26,0.0034841183616661745,0.5428052987844012,0.48841879670535754,11,62
3133,0.0002918296101758503,26,0.0034841183616661745,0.5814526059328388,0.4868699826200158,11,62
3134,0.0003077067483510312,26,0.003775947971841814,0.5412727424868374,0.46379019430529217,11,61
3135,0.00034428283444522554,26,0.004427937554636281,0.5452822826449814,0.4971723809654735,11,59
3136,0.0003515726254288757,26,0.004779510180064939,0.5760789122497156,0.4706265408388539,11,58
3137,0.0003793029114746051,26,0.005158813091539553,0.5674924510682129,0.48291282438471783,11,57
3138,0.0004323691310894808,26,0.005591182222628684,0.5637053408837825,0.46929941880659704,11,56
3139,0.0004768872424562604,26,0.006068069465085415,0.5828447936990012,0.4441302916218273,11,55
3140,0.0004977235153562362,26,0.006565792980441639,0.5413449797449925,0.4593461140452386,11,54
3141,0.0005526075693999022,26,0.006565792980441639,0.5608598559408676,0.4651999463838797,11,54
3142,0.000579416297560356,26,0.007697816847401104,0.5642646080938636,0.46425646258641246,10,52
3143,0.0006773026539063255,26,0.008375119501307348,0.5660073314160469,0.501581665891663,10,51
3144,0.0007084203124043542,26,0.009083539813711154,0.5073195818958671,0.49542800130885495,10,50
3145,0.0007964940278242238,26,0.00988003384153561,0.5633201854690986,0.46716259287624046,10,49
3146,0.0008101988626326952,26,0.010690232704168245,0.5823429701782668,0.44675898309661766,10,48
3147,0.0008205906862211908,26,0.011510823390389047,0.5169623405945676,0.47640266595957165,10,47
3148,0.0008367553466066412,26,0.013184334083602405,0.5587676092119723,0.46101700313073585,10,45
3149,0.0008367553466073947,26,0.013184334083602403,0.5828026344518055,0.46118915059492444,10,45
3150,0.000864292117648511,26,0.013184334083602403,0.581159873131017,0.4649304545229411,10,45
3151,0.0008928706029736997,26,0.014941496804222083,0.5309672993443603,0.46458406751156334,10,43
3152,0.0010404121685939662,26,0.014941496804222083,0.5834592884838694,0.4842453277266272,10,43
3153,0.0010616937418108585,26,0.015981908972813742,0.5734810919191372,0.4879973893151354,10,42
3154,0.001156481241744571,26,0.018200083956368324,0.571073912987154,0.4460605945801353,10,40
3155,0.0012771410060061976,26,0.01947722496237457,0.5084902930281195,0.4377632156237958,10,39
3156,0.0012918462065460653,26,0.02076907116891988,0.560391441895108,0.469958829481049,10,38
3157,0.001333924588195038,26,0.022102995757113907,0.5504398515026051,0.4574289054197224,10,37
3158,0.001471385054765675,26,0.022102995757113907,0.5114039319586411,0.4618252885941508,10,37
3159,0.0015358223488558093,26,0.025110203160735218,0.4969263471375675,0.48553233622010356,9,35
3160,0.0015358428307027886,26,0.025110203160735225,0.5553332718457055,0.453680105350799,9,35
3161,0.0016190302968681828,26,0.026646045991439327,0.5067698197850995,0.48543905416971667,9,34
3162,0.0017184360059140464,26,0.02998351229422108,0.55975659953518,0.47256304138271976,9,32
3163,0.0018443195473048365,26,0.029983512294221082,0.5466191469534469,0.48928099846649303,9,32
3164,0.0026377173192496826,26,0.034465549160776966,0.5306495999755199,0.45152257503583204,9,30
3165,0.0026475505618325135,26,0.034465549160776966,0.481015412968133,0.43912293349414494,9,30
3166,0.002757847087337008,26,0.0426287938972845,0.5342246057050392,0.47743635306621707,7,27
3167,0.002997930623833878,26,0.04262879389728451,0.4778476662638821,0.4895372810240904,7,27
3168,0.0030565780987270585,26,0.045626724521119225,0.5506494520866482,0.4571071471657701,7,26
3169,0.003702328407857461,26,0.05238563102770355,0.5167395001625753,0.4495660075811541,7,24
3170,0.0037108203079173653,26,0.05609645133562184,0.526310300240949,0.46920354826924965,7,23
3171,0.004066958316662076,26,0.060163409652281,0.5237794851970179,0.466986488890942,7,22
3172,0.004071944481742308,26,0.0642353541340223,0.4761924953791687,0.4668163138449812,7,21
3173,0.004446491621324603,26,0.06868184575534696,0.45790707982795736,0.45568894956095507,7,20
3174,0.004451303677931472,26,0.06868184575534696,0.5186097086959223,0.45842813493847695,7,20
3175,0.00446343460895007,26,0.0775965840422331,0.5145265617603649,0.4675797250321249,7,18
3176,0.00452994174473453,26,0.0775965840422331,0.47343841901505695,0.459696418025288,7,18
3177,0.005254543264013523,26,0.08738106905097852,0.5144472789830203,0.452264543975728,6,16
3178,0.00534441509860119,26,0.08738106905097852,0.5144472789830202,0.4365410689234562,6,16
3179,0.005620726739322162,26,0.09272548414957833,0.5137570231347686,0.431894630465681,6,15
3180,0.005832529468966015,26,0.09834621088890044,0.46142725776478993,0.41799083060832826,6,14
3181,0.006887918533900361,26,0.10417874035787017,0.5152523709470607,0.43826482005405537,5,13
3182,0.006949966144918791,26,0.11801662503669198,0.466493096374248,0.44202577375260893,4,11
3183,0.00782021265323066,26,0.118016625036692,0.4664930963742482,0.41626055115986943,4,11
3184,0.015105512013019975,26,0.12583683768992576,0.5050584379617186,0.4288190074347508,4,10
3185,0.015256518303859185,26,0.14094234970295516,0.5045925305092068,0.43510978735702377,4,9
3186,0.015471052363527717,26,0.1561988680068269,0.4484252660283778,0.4393383071979637,4,8
3187,0.025549737646343607,26,0.19721965801669755,0.47257953483820675,0.4340286364395183,4,6
3188,0.027147234302764077,26,0.1972196580166975,0.4725795348382071,0.4372554265210025,4,6
3189,0.042029397273598,26,0.2515141266222578,0.4371042901780282,0.35290033050650754,2,4
3190,0.07923789548401078,26,0.3727814193797878,0.5091103299673743,0.40712175414800383,1,2
3191,0.40366170606543356,26,0.37278141937978776,0.5091103299673739,0.609307408778108,1,2
3192,0.0,27,0.0,0.3387669075101625,0.5817492602192967,15,127
3193,1.0765799026668185e-16,27,0.0,0.3234493451547534,0.5445584479645315,15,126
3194,1.0765799026668185e-16,27,0.0,0.32704600565429653,0.5678450049175715,15,126
3195,1.566528425631518e-07,27,1.566528425766399e-07,0.3076390724238451,0.532039298591665,15,125
3196,2.0631054432517326e-07,27,3.629633869873379e-07,0.3108438719393851,0.5024122687952869,15,124
3197,3.8261079834367106e-07,27,7.455741853516189e-07,0.309372279870401,0.5700782484724741,15,123
3198,1.0699970685640832e-06,27,1.8155712539154438e-06,0.36121537051100494,0.5393958718377188,15,122
3199,1.163545725977187e-06,27,2.9791169796626117e-06,0.264987471902739,0.5482802182651824,15,121
3200,1.5100801629747647e-06,27,4.489197142830502e-06,0.3035256981059833,0.513375747309655,15,120
3201,1.777350162130717e-06,27,4.489197142830502e-06,0.2851113906991104,0.5627585786402242,15,120
3202,2.1305819494659084e-06,27,6.266547304955574e-06,0.32225562584827366,0.5484279512741264,15,119
3203,3.182868537621175e-06,27,8.397129254917207e-06,0.2805655510142408,0.5448554122697363,15,118
3204,3.818105472378856e-06,27,1.5398103264948917e-05,0.30481929485896214,0.5376279056882507,15,116
3205,5.224795256482521e-06,27,2.0622898521050915e-05,0.3371312953146637,0.575201382550754,15,115
3206,5.393055163230887e-06,27,2.6015953684321687e-05,0.3401300625188859,0.6066292849488453,15,114
3207,6.167670561910396e-06,27,3.2183624246255456e-05,0.3362949675237827,0.5363715629465764,15,113
3208,6.312254684416554e-06,27,3.8495878930390745e-05,0.327402371055709,0.597757584583445,15,112
3209,6.539455567735742e-06,27,3.8495878930390745e-05,0.32673927940714187,0.5319259401261857,15,112
3210,6.945273328518693e-06,27,5.198060782692071e-05,0.3725652732157507,0.5760851867893745,15,110
3211,7.946124064248188e-06,27,5.992673189094783e-05,0.3398762337477205,0.5588331094200069,15,109
3212,9.821055476799007e-06,27,6.974778736744394e-05,0.3355336633517934,0.5331622885908947,15,108
3213,1.0650688626318521e-05,27,8.039847599338464e-05,0.32064588116780535,0.5873081346992328,15,107
3214,1.1072971272287363e-05,27,9.14714472656913e-05,0.3091144455154473,0.5593541667120419,15,106
3215,1.1072971272610337e-05,27,0.00010254441853799796,0.3290862761625295,0.5608100992007833,15,105
3216,1.2375319214638383e-05,27,0.00011491973775276651,0.32250342108937763,0.5396933582653993,15,104
3217,1.5280123888500142e-05,27,0.00013019986164083028,0.30754743351175035,0.5264866945659993,15,103
3218,1.803036483332738e-05,27,0.00013019986164083028,0.31048641523915077,0.5248102612762492,15,103
3219,2.3427051039929964e-05,27,0.00017165727751410775,0.31416612258256577,0.5808140853334881,15,101
3220,2.4268314589822896e-05,27,0.00019592559210392292,0.3003265833209167,0.588531423811638,15,100
3221,2.5771166663936207e-05,27,0.00022169675876823958,0.30865686535749376,0.596062502803053,15,99
3222,2.6166998930321483e-05,27,0.0002478637576981496,0.33032421075414037,0.5582972783643282,15,98
3223,2.879642547550596e-05,27,0.0002478637576981496,0.3153549599292737,0.576281294952402,15,98
3224,3.440920596324433e-05,27,0.00031106938913698135,0.3471424030548407,0.5388967747572435,15,96
3225,4.120308303461598e-05,27,0.00035227247217200526,0.3042842017804626,0.5889590898320188,15,95
3226,4.2048629771458806e-05,27,0.0003943211019435317,0.3267142142337853,0.5756617379593637,15,94
3227,5.0434585974363174e-05,27,0.0003943211019435317,0.2940780317262862,0.5671986651944865,15,94
3228,5.2548649577596166e-05,27,0.0004973043374948773,0.3253700931527704,0.5031022927290553,14,92
3229,5.254905516750126e-05,27,0.0005498533926621152,0.3389853343699083,0.5662224670750092,14,91
3230,6.46273941466654e-05,27,0.0006144807868085814,0.3300480175789781,0.5593927183810541,14,90
3231,6.546456053427212e-05,27,0.0006799453473426559,0.3124126554937533,0.5153352705557107,14,89
3232,6.76332869756129e-05,27,0.000747578634318324,0.33876470267638314,0.5448606706398581,14,88
3233,9.010133289454426e-05,27,0.000837679967212911,0.3596470250444321,0.6012392757317371,14,87
3234,9.040556367534089e-05,27,0.000837679967212911,0.33539168635928723,0.5168453177535451,14,87
3235,9.411582001179484e-05,27,0.0009280855308882056,0.3021531794504017,0.5547226856799229,14,86
3236,0.00011066388033885811,27,0.0011328652312394885,0.31707351723434674,0.5557917535017691,14,84
3237,0.00011537273255017787,27,0.0012482379637892293,0.3318300533952324,0.5730296697960147,14,83
3238,0.0001196994636728409,27,0.0013679374274616083,0.3171066593754036,0.5258790336376363,14,82
3239,0.0001327581874659288,27,0.0015006956149276002,0.30231937817539706,0.5921516998172907,14,81
3240,0.00013731595718258552,27,0.0016380115721103619,0.32548419185733063,0.547621437551787,14,80
3241,0.000149779030393186,27,0.0017877906025031251,0.3276006742010562,0.5881081063639289,14,79
3242,0.000155536364084917,27,0.00194332696658781,0.30648595941026097,0.5626726760976154,14,78
3243,0.00015994948876873354,27,0.002103276455356639,0.29982874808618326,0.5302016507591653,14,77
3244,0.00017277991029594804,27,0.0022760563656525675,0.2991495021398137,0.5515255756377018,14,76
3245,0.00018611384310157126,27,0.0022760563656525675,0.331285001243804,0.5789184258631216,14,76
3246,0.00018700291145004852,27,0.0024621702087551864,0.3052414020124686,0.5833447076647885,14,75
3247,0.0001886100170183495,27,0.0026491731202051526,0.3217388893602066,0.5353449113891011,13,74
3248,0.00019968654390381454,27,0.0030374696811282286,0.3251439998325686,0.5663382895291831,13,72
3249,0.000221170408252862,27,0.0030374696811282286,0.3180055975189208,0.5573993387540072,13,72
3250,0.00022132776067911578,27,0.0034799678500606647,0.31637043543339355,0.547120842585512,13,70
3251,0.0002288575475093155,27,0.0037088253975696723,0.2953150984852914,0.5296322230162228,13,69
3252,0.0002518024606194496,27,0.0037088253975696723,0.32337348637236385,0.5486891362387962,13,69
3253,0.00025314046053201173,27,0.004213768318721314,0.30667474956510005,0.49675049125045295,13,67
3254,0.0002619166462124153,27,0.004213768318721314,0.33980756336726015,0.5627004723415173,13,67
3255,0.000327078646522863,27,0.004802763611456368,0.3248059012195597,0.5389521518583872,13,65
3256,0.00033307080878995345,27,0.005135834420246626,0.3331458453457485,0.5324394244078924,12,64
3257,0.00036302557999603937,27,0.005135834420246627,0.37166671555506836,0.5721593876542493,12,64
3258,0.0003835183733838696,27,0.005882378373626522,0.3077433705744712,0.5570470345929112,12,62
3259,0.0003879712359178951,27,0.005882378373626522,0.3183233976936003,0.519014116954388,12,62
3260,0.0003931154881662628,27,0.006663465097711111,0.3402187613599075,0.5387815762058997,12,60
3261,0.00040608116948082085,27,0.006663465097711111,0.3300185394676495,0.5574887952062229,12,60
3262,0.00045333653287950597,27,0.007069546267191933,0.31101300599294507,0.5714659652377388,12,59
3263,0.0004707512213531075,27,0.007522882800071508,0.30377195535377133,0.5410184611454494,12,58
3264,0.0004883238673551937,27,0.008481957888779765,0.3317546649725135,0.5653508411236695,12,56
3265,0.0005389891871172694,27,0.009020947075897399,0.29693890538325163,0.5391305525338336,12,55
3266,0.0005542663178652462,27,0.009575213393762586,0.3502365608356537,0.5486479909315998,12,54
3267,0.0005809131599857194,27,0.009575213393762586,0.3215551397809528,0.56133244703461,12,54
3268,0.0006274002007028871,27,0.01078352675445224,0.3015232276249529,0.5520630125949196,12,52
3269,0.0006283038422683949,27,0.010783526754452238,0.32570505350515644,0.5613438013607583,12,52
3270,0.0006498250232666071,27,0.0127114806432551,0.29554420959045546,0.5292334321168882,12,49
3271,0.0006604892865226152,27,0.013371969929778283,0.33096347258058656,0.5312142617120971,12,48
3272,0.000690862142774019,27,0.014062832072552222,0.35042935627038313,0.5800160796536337,12,47
3273,0.0008379471277449565,27,0.014062832072552222,0.356605488593926,0.5272311574459646,12,47
3274,0.000907393908478399,27,0.015808173108773305,0.31425907195985453,0.5478361690806256,12,45
3275,0.0009385738383987895,27,0.01674674694717195,0.35565211853008805,0.5506282783310759,11,44
3276,0.0010959145413004345,27,0.0178426614884706,0.31647869958134406,0.5554897827898184,11,43
3277,0.0011294702304396466,27,0.0178426614884706,0.353027878673535,0.5602797930835748,11,43
3278,0.0012926112022461985,27,0.020264742921157625,0.34566513727987,0.5372179739957196,11,41
3279,0.001350685014766556,27,0.021615427935920074,0.3066355231304491,0.5534868416924176,11,40
3280,0.0013747613068225055,27,0.02161542793592008,0.3133162280804081,0.4973107732642091,11,40
3281,0.0014515512937287455,27,0.025816501843294825,0.3354993855482676,0.5122695276274905,11,37
3282,0.0014523731805339449,27,0.025816501843294825,0.30731777970551166,0.57150568842605,11,37
3283,0.0017680878112224267,27,0.030489336015584168,0.3069056956083962,0.5338844182902177,11,34
3284,0.0018366569741631005,27,0.03416264996390957,0.3379653920355727,0.5003067704411773,9,32
3285,0.0019093021730954673,27,0.03416264996390957,0.2936165535984788,0.5314780556890165,9,32
3286,0.0019632925325129514,27,0.03994454684261362,0.29546181413701084,0.5216520090811411,9,29
3287,0.001968756730941603,27,0.03994454684261362,0.29152195310321993,0.5256738344859103,9,29
3288,0.002448987076465586,27,0.04191330357355464,0.29841315440143296,0.48857965578097673,9,28
3289,0.0029413183898916043,27,0.0502449274298028,0.311479155221641,0.5304708932550014,9,25
3290,0.0033241996859837584,27,0.0502449274298028,0.3111376684629507,0.4995173895463138,9,25
3291,0.003829657503819488,27,0.05356912711578519,0.36628339953010997,0.5003031523746587,8,24
3292,0.0038484398004432624,27,0.0612472244200452,0.3454542803576336,0.50390681006405,7,22
3293,0.004450828983694071,27,0.06569805340373926,0.2959571839499551,0.4769677800982732,7,21
3294,0.0053814750769432445,27,0.06569805340373926,0.295957183949955,0.5052941293721543,7,21
3295,0.005833728365886046,27,0.08229473192351752,0.3145893945287446,0.47159646225982127,6,18
3296,0.006234106042050823,27,0.08229473192351752,0.2627838368842095,0.46310803892311814,6,18
3297,0.006894745817165907,27,0.10165768982477925,0.2782799485313482,0.4691284257347003,6,15
3298,0.007256302735411886,27,0.10165768982477925,0.2782799485313484,0.45920078975133444,6,15
3299,0.009101937985078766,27,0.11801593054526882,0.27770298635512825,0.45366493173292094,5,13
3300,0.011096538873237268,27,0.12911246941850588,0.2557756442149624,0.44855647421313893,5,12
3301,0.011239628195665605,27,0.12911246941850588,0.2518749680259482,0.4338456729718862,5,12
3302,0.01417247904960763,27,0.15159172580983837,0.26453063852342573,0.4529153892005177,5,10
3303,0.01723772079545241,27,0.17993668390904685,0.2999931617758464,0.4506839297654121,4,8
3304,0.01892626305491074,27,0.21610066775941275,0.3333477872200933,0.4420125670852084,3,6
3305,0.02358428835439995,27,0.21610066775941278,0.33334778722009334,0.4436519658145111,3,6
3306,0.025556760925622937,27,0.26524171703946464,0.3849498465258166,0.44422295397716044,2,4
3307,0.06497939917199796,27,0.33022111621146366,0.4011392471866002,0.46343041035587446,2,3
3308,0.09731062955650527,27,0.3302211162114637,0.4011392471866002,0.5146488537475912,2,3
3309,0.3638088839212943,27,0.791340629689243,0.7849100726657545,0.7677305510160771,0,1
3310,0.0,28,0.0,0.49348109779818505,0.6062529504155427,13,124
3311,2.652560701996911e-07,28,2.6525607025798947e-07,0.4531125096931998,0.6242518199891763,13,122
3312,3.1022546570670956e-07,28,5.754815359306168e-07,0.474822151742925,0.6622683481396575,13,121
3313,3.8261079834367106e-07,28,9.580923342948976e-07,0.4584885117912813,0.6533547980926696,13,120
3314,6.769738481308837e-07,28,1.6350661822584143e-06,0.4181093160294371,0.6439056671468887,13,119
3315,6.824904347527391e-07,28,2.3175566172473003e-06,0.4797953478954269,0.6453089310745702,13,118
3316,3.1828685378095765e-06,28,5.500425155043193e-06,0.45248308219841366,0.6365794251944704,13,117
3317,3.5867233981240982e-06,28,5.500425155043193e-06,0.47651551982990586,0.6342835734818105,13,117
3318,3.730274007368752e-06,28,1.28174225606076e-05,0.47525727318967265,0.6097623622387803,13,115
3319,4.072623033022225e-06,28,1.689004559380138e-05,0.4673412967816057,0.6438008663265129,13,114
3320,4.353466689312485e-06,28,1.6890045593801374e-05,0.4444507532182549,0.6538558134590463,13,114
3321,4.353466689473972e-06,28,2.1243512283266876e-05,0.4405979243754727,0.6198563006523194,12,113
3322,5.758111227477213e-06,28,3.135509020019768e-05,0.48928027147768305,0.6170647157713411,12,111
3323,6.679825972301673e-06,28,3.803491617261883e-05,0.46143474228939224,0.6180740278924278,12,110
3324,6.945273328626351e-06,28,4.4980189501201995e-05,0.43884952595686877,0.622628969792249,12,109
3325,9.01697015031504e-06,28,5.399715965150557e-05,0.43007119936807603,0.6386807577876942,12,108
3326,9.016970150476526e-06,28,6.301412980180913e-05,0.4787374447260503,0.6083412083184155,12,107
3327,1.1072971272395021e-05,28,7.40871010741158e-05,0.4298470977635366,0.650630293915632,12,106
3328,1.191677374694096e-05,28,8.600387482107978e-05,0.47947683842195044,0.6571132292914793,12,105
3329,1.1961471164856016e-05,28,9.796534598561421e-05,0.5211704918843982,0.6200787242666961,12,104
3330,1.237531921479987e-05,28,9.796534598561421e-05,0.4225950968222671,0.6346657343895474,12,104
3331,1.5182481728338143e-05,28,0.00011034066520038278,0.46690309955391857,0.6361717833662013,12,103
3332,2.332497890152515e-05,28,0.0001488481258304563,0.487399352893046,0.6310594108280183,12,101
3333,2.6415545916142428e-05,28,0.00017526367174618767,0.5360370128504153,0.6343330384002952,12,100
3334,2.7045547250233295e-05,28,0.00020230921899627304,0.49731202100948074,0.6313999327288656,12,99
3335,2.8677953506139886e-05,28,0.00023098717250245307,0.4307391448477252,0.6374144712752868,12,98
3336,2.8992631170267977e-05,28,0.00025997980367269694,0.4862132778846112,0.6600063678106303,12,97
3337,3.3192190628513046e-05,28,0.00029317199430121716,0.42337168731816005,0.6160645517884674,12,96
3338,3.4409205963405824e-05,28,0.00032758120026459865,0.5367873369822552,0.6256270763231864,12,95
3339,3.9476172197094535e-05,28,0.00036705737246175773,0.47167668771043825,0.6480097991119218,12,94
3340,4.204862977151263e-05,28,0.00040910600223328415,0.4391811721006868,0.6352017806826216,12,93
3341,4.431847026200048e-05,28,0.0004534244724950782,0.45660313289589066,0.6077117227897828,12,92
3342,5.0326743007321866e-05,28,0.0005037512155014942,0.48761000821634104,0.6174724944097938,12,91
3343,5.0338619725651206e-05,28,0.0005540898352271008,0.44391881725147087,0.6459385426128488,12,90
3344,6.085604122122479e-05,28,0.0006149458764484351,0.46632704830741517,0.6193345814622858,12,89
3345,6.54360404014578e-05,28,0.00068038191684992,0.476855021710259,0.5990805415577776,12,88
3346,6.685812384281944e-05,28,0.0007472400406926086,0.4629729964032435,0.6138911685869699,12,87
3347,7.301347886274294e-05,28,0.0008202535195553266,0.559433688819627,0.6439746325305665,12,86
3348,9.000921246667926e-05,28,0.0008202535195553266,0.5009457556704121,0.6377542518303382,12,86
3349,9.575067867166483e-05,28,0.0010060134106935634,0.5010199113365087,0.656699576450877,12,84
3350,9.732245096790007e-05,28,0.001103335861661463,0.48691796922586533,0.6360551505650557,12,83
3351,0.00010763526176601108,28,0.0011033358616614633,0.44032233830919437,0.6034830910733316,12,83
3352,0.00010792636282259077,28,0.0012109711234275253,0.43389717649444104,0.6426228120098673,12,82
3353,0.00012591344724172956,28,0.0014448109334916023,0.4737077385427136,0.6536042044856988,12,80
3354,0.0001377985132906276,28,0.0015826094467823806,0.47775288934683696,0.6297053733000207,12,79
3355,0.00015300277207869027,28,0.0017356122188609828,0.49175875156609855,0.6261565159053666,11,78
3356,0.00016051162204541473,28,0.0017356122188609828,0.4790404442219345,0.6204820439324346,11,78
3357,0.00016178431581472268,28,0.0020579081567212963,0.4438539728484395,0.6188465277168363,11,76
3358,0.00019836539875651266,28,0.002256273555477764,0.5027983946782908,0.6323662089502439,11,75
3359,0.00022253501457674738,28,0.0022562735554777645,0.4998050987036489,0.635050315289062,11,75
3360,0.0002729169693159021,28,0.002478808570054505,0.4489299866644209,0.647399019567182,11,74
3361,0.00030770674835119263,28,0.0030594322877223537,0.45063656363400195,0.6491994971260767,11,72
3362,0.0003094715910368681,28,0.0033689038787577466,0.4718284765873259,0.6257104635908745,11,71
3363,0.00032445266264069517,28,0.0036933565413984517,0.45069321319675487,0.6334346256538221,11,70
3364,0.0003298084419503034,28,0.004023164983348058,0.5064339730138485,0.6680031493374816,11,69
3365,0.0003518609018712159,28,0.00437502588521873,0.48653699096947844,0.6403402207950298,11,68
3366,0.00039133709469224397,28,0.004766362979911259,0.48155806899720144,0.6383804529559239,11,67
3367,0.0003914990329055475,28,0.005157862012816694,0.4262537983689877,0.6161122306586886,11,66
3368,0.00041849456094828435,28,0.005994851134713723,0.5154638637503137,0.6465188562852039,11,64
3369,0.0004203985691395573,28,0.00641524970385314,0.4912154012329688,0.6465116366131891,11,63
3370,0.0004288392652154867,28,0.006844088969068601,0.4902757743863476,0.6181475536001918,11,62
3371,0.0004601132855273015,28,0.0068440889690686004,0.48248328125101103,0.6214115087149122,11,62
3372,0.0005108443075725602,28,0.007815046562169487,0.411083251200408,0.6183401052500188,11,60
3373,0.000551087837095027,28,0.008366134399265257,0.4683562798008587,0.6423013117564268,10,59
3374,0.0005872614186042192,28,0.008953395817869646,0.41078517994114794,0.6334839344864843,10,58
3375,0.0005998700827293627,28,0.009553265900599146,0.47223648992251094,0.6261496082793445,10,57
3376,0.0006532611635270682,28,0.01020652706412555,0.4658554394682029,0.6176611051088926,10,56
3377,0.0006624799151479998,28,0.010869006979273276,0.47215680649442765,0.6200180129625231,10,55
3378,0.0006750587007401219,28,0.010869006979273276,0.4849022048966667,0.6563936164566134,10,55
3379,0.0006773027132024088,28,0.0122213683932163,0.40560027846480645,0.625001147204257,10,53
3380,0.0007378193210874342,28,0.0122213683932163,0.4610537826483157,0.6458690566859044,10,53
3381,0.000750476055852491,28,0.01370966377015675,0.46970349435031156,0.6344725197689415,10,51
3382,0.000827222599465216,28,0.01370966377015675,0.4315620293092338,0.6212677224787547,10,51
3383,0.0009088788623723891,28,0.01453688636962271,0.4752807565412361,0.6161273850444299,10,50
3384,0.0011040272348229766,28,0.016549792466818817,0.3949581672230699,0.6354253234355349,10,48
3385,0.0011872087519538932,28,0.016549792466818817,0.47232775007441874,0.6029971751161054,10,48
3386,0.0011890395991515392,28,0.02011508041707633,0.5227426856180742,0.62050172276879,10,45
3387,0.0012966392265511433,28,0.02011508041707633,0.5180584138571128,0.6243082956292577,10,45
3388,0.001342155008564356,28,0.02141171964362731,0.48095034195339464,0.6124820277863876,10,44
3389,0.0013895749624250552,28,0.022753874652192484,0.4651907257341162,0.6232627719269002,10,43
3390,0.0014336013161004588,28,0.024143449614617514,0.47028962442496547,0.6394524784250234,10,42
3391,0.0014629393553864927,28,0.028473591602204737,0.42469333275587917,0.5919030744394845,9,39
3392,0.001554623239697347,28,0.03158283808159935,0.41053052894188374,0.5907434683632476,9,37
3393,0.0015567377641677895,28,0.03158283808159935,0.44520008810292067,0.6110642101883778,9,37
3394,0.0018270662335512322,28,0.03313957584576797,0.416118458912933,0.5750078441601766,9,36
3395,0.0018586589133298068,28,0.03679370831287049,0.44303677868433405,0.5953035438105687,8,34
3396,0.001972506457576413,28,0.04062487368377551,0.41523215060511537,0.5781406291484762,8,32
3397,0.002122253976489251,28,0.04062487368377551,0.4068510541533032,0.5599436731977647,8,32
3398,0.0023321616766816596,28,0.04274712766026134,0.434357963534567,0.6121316486238714,7,31
3399,0.0023356759920674305,28,0.047414965329008824,0.4161456441817318,0.6024454342242757,7,29
3400,0.0025485294378747346,28,0.04996349476688368,0.4115049424030583,0.6012067389607002,6,28
3401,0.002614888676343411,28,0.05257838344322542,0.370791155989124,0.5981406981263513,6,27
3402,0.002661606900353882,28,0.05523999034357927,0.45462398462956116,0.5767427987546986,6,26
3403,0.0027612252956019183,28,0.05523999034357927,0.3991701196423169,0.582755882689615,6,26
3404,0.0027838196467744325,28,0.06078503528595684,0.39212193300539616,0.5925418602619023,6,24
3405,0.002949774793353956,28,0.06373481007931102,0.4122030108001677,0.6139395942872267,6,23
3406,0.003827870450492727,28,0.06756268052980345,0.37603390383525864,0.5953270337478003,6,22
3407,0.004678093908313981,28,0.0722407744381172,0.43322023984834707,0.5836245659796658,6,21
3408,0.004784931665056625,28,0.07702570610316786,0.4075420434026817,0.5932674314986937,6,20
